transaction_id,customer_id,product_id,quantity,timestamp
4739,3928,205,3,2026-02-03T14:19:22.325744
4740,3646,92,6,2026-01-31T10:05:22.325744
4741,1704,41,9,2026-02-01T03:19:22.325744
4742,3672,145,2,2026-02-01T22:14:22.325744
4743,2508,118,6,2026-01-30T23:23:22.325744
4744,1979,63,3,2026-01-27T19:18:22.325744
4745,3756,121,3,2026-02-02T12:31:22.325744
4746,3625,63,2,2026-02-01T05:58:22.325744
4747,3499,272,5,2026-01-31T20:06:22.325744
4748,1774,104,8,2026-02-04T08:59:22.325744
4749,3737,93,2,2026-02-05T22:08:22.325744
4750,4978,194,7,2026-02-05T00:37:22.325744
4751,1835,87,5,2026-02-01T07:42:22.325744
4752,3023,98,3,2026-02-05T20:15:22.325744
4753,4576,258,5,2026-01-28T00:32:22.325744
4754,3815,109,5,2026-01-28T23:19:22.325744
4755,2624,144,7,2026-01-30T18:35:22.325744
4756,1293,261,4,2026-01-31T11:32:22.325744
4757,3106,28,1,2026-02-02T23:34:22.325744
4758,1957,243,4,2026-02-01T04:10:22.325744
4759,3366,267,8,2026-02-02T02:31:22.325744
4760,2581,229,3,2026-01-29T17:34:22.325744
4761,2529,249,5,2026-02-04T16:41:22.325744
4762,3245,102,9,2026-01-30T04:55:22.325744
4763,4114,239,3,2026-01-29T11:27:22.325744
4764,1387,225,8,2026-01-29T01:34:22.325744
4765,1274,49,8,2026-02-04T11:49:22.325744
4766,4934,220,6,2026-02-02T23:25:22.325744
4767,1912,140,3,2026-01-30T02:12:22.325744
4768,2901,268,3,2026-02-05T21:16:22.325744
4769,4838,210,10,2026-01-29T03:59:22.325744
4770,3122,271,5,2026-02-03T19:30:22.325744
4771,3308,109,1,2026-01-31T13:41:22.325744
4772,4657,220,1,2026-02-04T06:50:22.325744
4773,4981,262,9,2026-01-31T03:50:22.325744
4774,4838,102,7,2026-01-31T13:22:22.325744
4775,2348,40,3,2026-02-06T08:44:22.325744
4776,2860,148,5,2026-02-05T19:57:22.325744
4777,4091,168,1,2026-01-27T22:46:22.325744
4778,3651,58,9,2026-02-04T17:36:22.325744
4779,1219,7,3,2026-01-29T20:34:22.325744
4780,1501,196,6,2026-01-28T02:39:22.325744
4781,1038,278,8,2026-02-04T17:43:22.325744
4782,1796,181,3,2026-02-02T00:53:22.325744
4783,1176,271,5,2026-02-01T12:08:22.325744
4784,3780,99,1,2026-01-30T15:46:22.325744
4785,3010,205,5,2026-01-30T00:04:22.325744
4786,1427,65,7,2026-01-31T08:59:22.325744
4787,2915,23,7,2026-02-04T08:01:22.325744
4788,1523,249,9,2026-01-30T11:51:22.325744
4789,3632,29,2,2026-02-03T19:42:22.325744
4790,2325,65,1,2026-01-30T11:33:22.325744
4791,1242,250,1,2026-02-01T14:37:22.325744
4792,3379,162,9,2026-01-29T04:17:22.325744
4793,1876,247,8,2026-01-30T06:15:22.325744
4794,1289,210,3,2026-01-29T08:12:22.325744
4795,1124,20,10,2026-02-04T06:29:22.325744
4796,1436,140,1,2026-02-01T21:59:22.325744
4797,3774,146,6,2026-02-06T02:24:22.325744
4798,3696,88,7,2026-02-03T10:39:22.325744
4799,2955,209,1,2026-02-05T07:55:22.325744
4800,2125,273,6,2026-02-05T11:19:22.325744
4801,4220,94,3,2026-02-03T14:51:22.325744
4802,4249,281,4,2026-01-27T15:18:22.325744
4803,3833,180,2,2026-01-30T03:21:22.325744
4804,3032,83,1,2026-01-31T14:36:22.325744
4805,1669,158,8,2026-01-31T00:38:22.325744
4806,4678,205,6,2026-02-01T11:19:22.325744
4807,3684,98,3,2026-01-31T21:53:22.325744
4808,1460,192,1,2026-01-29T18:38:22.325744
4809,1598,25,10,2026-01-27T19:47:22.325744
4810,4781,192,7,2026-02-03T00:27:22.325744
4811,3510,274,9,2026-02-06T02:05:22.325744
4812,1816,159,6,2026-02-03T02:44:22.325744
4813,4045,101,9,2026-02-01T17:47:22.325744
4814,1352,13,3,2026-01-31T06:01:22.325744
4815,4572,275,1,2026-02-06T00:07:22.325744
4816,4089,85,7,2026-02-01T00:22:22.325744
4817,2516,99,3,2026-01-31T01:26:22.325744
4818,4450,17,5,2026-02-01T06:18:22.325744
4819,1546,262,2,2026-01-30T20:15:22.325744
4820,1308,14,5,2026-02-02T12:47:22.325744
4821,3438,274,2,2026-02-01T10:21:22.325744
4822,1715,14,4,2026-02-04T12:59:22.325744
4823,4770,224,4,2026-02-01T21:36:22.325744
4824,4205,31,9,2026-01-28T00:09:22.325744
4825,2105,20,9,2026-02-01T20:16:22.325744
4826,2443,38,1,2026-02-03T04:01:22.325744
4827,4155,23,6,2026-02-03T20:51:22.325744
4828,4369,277,5,2026-02-02T03:16:22.325744
4829,4841,234,10,2026-02-04T09:31:22.325744
4830,2882,200,3,2026-01-31T21:02:22.325744
4831,1873,9,2,2026-02-06T06:20:22.325744
4832,4883,245,10,2026-01-30T07:01:22.325744
4833,1990,174,8,2026-02-05T19:20:22.325744
4834,1742,150,7,2026-02-02T06:36:22.325744
4835,1704,234,4,2026-01-30T11:20:22.325744
4836,4155,195,9,2026-02-03T00:43:22.325744
4837,4837,156,6,2026-02-06T01:03:22.325744
4838,4673,19,5,2026-01-31T13:36:22.325744
4839,2835,146,5,2026-01-30T23:31:22.325744
4840,4160,232,5,2026-02-02T03:34:22.325744
4841,3781,4,5,2026-02-01T07:25:22.325744
4842,2851,185,7,2026-02-06T09:35:22.325744
4843,3023,286,10,2026-02-01T01:40:22.325744
4844,3469,154,7,2026-02-03T08:52:22.325744
4845,3423,280,1,2026-01-29T13:32:22.325744
4846,3654,51,5,2026-02-05T21:14:22.325744
4847,2347,284,7,2026-01-30T19:01:22.325744
4848,2359,180,10,2026-01-29T23:46:22.325744
4849,1882,99,9,2026-01-29T17:11:22.325744
4850,4666,147,2,2026-01-31T17:51:22.325744
4851,2311,248,8,2026-01-30T08:35:22.325744
4852,3103,16,2,2026-01-29T22:37:22.325744
4853,3352,143,7,2026-02-03T20:44:22.325744
4854,1852,60,5,2026-01-27T12:15:22.325744
4855,2404,1,10,2026-02-06T03:15:22.325744
4856,2370,255,10,2026-02-05T14:40:22.325744
4857,4706,154,7,2026-01-29T18:21:22.325744
4858,1014,75,5,2026-01-28T20:50:22.325744
4859,4401,190,10,2026-01-29T07:05:22.325744
4860,2058,68,3,2026-02-04T18:00:22.325744
4861,4653,135,5,2026-01-30T15:06:22.325744
4862,2970,207,9,2026-01-27T21:21:22.325744
4863,3403,111,3,2026-02-02T09:12:22.325744
4864,3428,77,6,2026-01-29T07:15:22.325744
4865,3916,11,9,2026-01-27T23:56:22.325744
4866,4615,113,10,2026-02-02T07:10:22.325744
4867,3300,200,3,2026-02-05T14:55:22.325744
4868,2117,60,8,2026-01-29T18:56:22.325744
4869,4439,128,9,2026-02-05T05:47:22.325744
4870,1253,103,3,2026-01-31T17:25:22.325744
4871,1076,111,6,2026-02-04T00:56:22.325744
4872,2075,123,9,2026-02-05T11:47:22.325744
4873,2440,221,4,2026-01-29T09:45:22.325744
4874,3562,104,5,2026-02-03T02:16:22.325744
4875,1950,272,8,2026-02-05T23:42:22.325744
4876,4126,67,5,2026-02-05T02:12:22.325744
4877,4281,217,4,2026-01-27T12:53:22.325744
4878,2786,6,1,2026-02-01T18:08:22.325744
4879,4150,274,3,2026-02-06T06:15:22.325744
4880,3222,21,1,2026-01-30T12:53:22.325744
4881,4955,7,2,2026-01-29T07:34:22.325744
4882,3830,68,5,2026-01-27T16:26:22.325744
4883,3759,229,9,2026-01-28T03:43:22.325744
4884,2499,223,2,2026-02-04T16:01:22.325744
4885,1470,120,6,2026-02-05T04:49:22.325744
4886,1195,82,6,2026-02-01T14:04:22.325744
4887,2945,103,4,2026-01-29T08:05:22.325744
4888,4926,215,8,2026-02-05T15:01:22.325744
4889,1728,110,3,2026-01-30T17:50:22.325744
4890,1591,292,3,2026-02-01T11:40:22.325744
4891,2599,59,6,2026-01-28T23:57:22.325744
4892,1594,254,10,2026-02-01T18:50:22.325744
4893,4999,111,6,2026-01-30T03:29:22.325744
4894,3762,185,3,2026-01-28T14:37:22.325744
4895,2993,213,7,2026-02-05T15:35:22.325744
4896,1763,29,5,2026-02-05T12:31:22.325744
4897,4770,200,3,2026-01-30T19:41:22.325744
4898,4550,171,5,2026-01-30T11:12:22.325744
4899,3320,224,6,2026-02-03T04:14:22.325744
4900,3035,116,10,2026-02-05T22:59:22.325744
4901,2628,164,7,2026-02-02T10:54:22.325744
4902,4744,73,7,2026-01-30T20:14:22.325744
4903,4905,82,10,2026-02-02T22:36:22.325744
4904,1748,104,5,2026-02-03T21:40:22.325744
4905,1311,105,7,2026-02-01T14:13:22.325744
4906,2226,241,1,2026-01-28T05:50:22.325744
4907,3358,229,10,2026-02-05T17:34:22.325744
4908,1967,194,4,2026-01-29T15:14:22.325744
4909,2772,285,5,2026-02-06T08:23:22.325744
4910,3983,170,5,2026-01-30T23:12:22.325744
4911,1045,270,9,2026-01-27T21:01:22.325744
4912,2328,45,6,2026-01-27T22:59:22.325744
4913,4564,117,10,2026-02-04T14:50:22.325744
4914,4820,6,7,2026-01-29T17:55:22.325744
4915,2696,40,5,2026-01-27T20:50:22.325744
4916,3049,148,3,2026-02-02T09:22:22.325744
4917,4715,165,5,2026-01-29T19:13:22.325744
4918,4314,132,5,2026-02-06T08:26:22.325744
4919,4951,125,7,2026-02-03T10:22:22.325744
4920,2240,200,4,2026-02-06T09:54:22.325744
4921,1835,7,5,2026-02-02T00:27:22.325744
4922,3593,252,3,2026-01-29T23:11:22.325744
4923,1493,33,2,2026-01-30T04:47:22.325744
4924,4999,249,9,2026-02-01T08:28:22.325744
4925,2058,142,8,2026-01-31T18:41:22.325744
4926,2833,58,1,2026-01-29T10:57:22.325744
4927,2488,63,7,2026-02-06T01:25:22.325744
4928,3554,65,10,2026-01-29T09:49:22.325744
4929,1032,26,9,2026-02-03T07:42:22.325744
4930,4713,52,3,2026-02-04T19:31:22.325744
4931,1667,180,9,2026-01-30T08:32:22.325744
4932,1547,174,1,2026-02-02T07:07:22.325744
4933,4899,37,9,2026-01-27T14:54:22.325744
4934,2444,219,8,2026-01-31T16:23:22.325744
4935,4043,56,5,2026-02-04T18:11:22.325744
4936,4003,246,5,2026-02-04T06:38:22.325744
4937,2755,159,2,2026-01-29T12:15:22.325744
4938,4591,80,5,2026-02-04T13:52:22.325744
4939,3285,124,4,2026-01-28T18:40:22.325744
4940,2017,191,5,2026-02-04T01:54:22.325744
4941,1009,237,10,2026-01-27T14:30:22.325744
4942,1632,214,10,2026-01-29T15:33:22.325744
4943,2643,195,6,2026-01-30T03:14:22.325744
4944,4379,125,9,2026-01-31T11:09:22.325744
4945,2704,189,5,2026-01-29T19:35:22.325744
4946,3670,219,6,2026-01-27T16:55:22.325744
4947,2445,41,3,2026-01-30T17:19:22.325744
4948,2932,160,3,2026-01-28T13:47:22.325744
4949,2321,204,8,2026-02-01T21:22:22.325744
4950,2110,272,1,2026-01-30T08:43:22.325744
4951,3144,89,1,2026-02-04T13:22:22.325744
4952,4061,284,10,2026-01-28T13:57:22.325744
4953,2615,21,7,2026-02-01T15:20:22.325744
4954,4138,208,7,2026-01-30T06:05:22.325744
4955,4765,127,8,2026-02-03T13:53:22.325744
4956,3454,105,6,2026-01-29T06:42:22.325744
4957,4612,91,5,2026-02-04T23:06:22.325744
4958,2456,282,2,2026-01-28T19:55:22.325744
4959,2140,56,5,2026-02-06T02:47:22.325744
4960,2738,114,7,2026-01-30T13:05:22.325744
4961,3963,203,5,2026-01-31T14:52:22.325744
4962,2783,282,8,2026-02-04T13:46:22.325744
4963,2652,239,2,2026-02-05T09:52:22.325744
4964,2022,73,6,2026-01-31T09:17:22.325744
4965,2545,244,3,2026-01-31T02:46:22.325744
4966,3176,22,6,2026-02-02T23:26:22.325744
4967,3107,73,1,2026-01-29T15:37:22.325744
4968,3431,299,3,2026-01-28T11:17:22.325744
4969,1717,113,4,2026-02-03T03:35:22.325744
4970,3584,298,6,2026-02-01T03:04:22.325744
4971,4755,94,8,2026-02-02T09:46:22.325744
4972,4369,166,1,2026-02-02T02:51:22.325744
4973,1839,98,8,2026-02-04T07:53:22.325744
4974,1576,40,5,2026-01-29T22:30:22.325744
4975,4445,6,5,2026-02-05T19:38:22.325744
4976,1497,221,8,2026-01-29T07:43:22.325744
4977,1702,191,3,2026-01-28T18:40:22.325744
4978,1480,206,6,2026-01-28T01:13:22.325744
4979,3460,268,9,2026-02-02T23:58:22.325744
4980,4321,160,9,2026-02-03T01:41:22.325744
4981,3222,179,4,2026-01-27T16:05:22.325744
4982,2398,13,9,2026-02-04T16:26:22.325744
4983,3196,248,7,2026-02-03T19:59:22.325744
4984,2666,41,4,2026-01-28T08:03:22.325744
4985,1729,228,4,2026-02-01T16:43:22.325744
4986,3944,228,9,2026-01-29T16:00:22.325744
4987,2397,45,8,2026-01-31T01:44:22.325744
4988,4526,203,8,2026-02-02T10:40:22.325744
4989,2706,70,2,2026-01-27T18:54:22.325744
4990,2420,168,3,2026-02-05T23:55:22.325744
4991,2418,246,1,2026-01-29T12:05:22.325744
4992,2319,167,5,2026-01-28T20:28:22.325744
4993,1277,212,4,2026-01-31T06:20:22.325744
4994,3064,182,4,2026-02-04T16:06:22.325744
4995,2608,275,6,2026-01-27T16:11:22.325744
4996,3009,262,7,2026-02-04T13:58:22.325744
4997,4955,245,10,2026-01-28T07:20:22.325744
4998,2511,75,1,2026-01-31T09:13:22.325744
4999,1736,185,4,2026-01-28T08:06:22.325744
5000,3814,264,6,2026-01-31T21:20:22.325744
5001,3209,294,3,2026-02-05T15:15:22.325744
5002,1030,46,3,2026-01-29T14:20:22.325744
5003,4161,120,10,2026-01-28T08:51:22.325744
5004,1514,16,6,2026-02-02T20:23:22.325744
5005,4416,162,4,2026-01-27T23:34:22.325744
5006,3019,144,8,2026-01-31T00:21:22.325744
5007,2310,93,8,2026-02-04T13:07:22.325744
5008,3463,151,7,2026-02-05T19:46:22.325744
5009,3977,207,10,2026-02-05T16:51:22.325744
5010,3292,278,5,2026-02-01T12:22:22.325744
5011,3637,264,3,2026-01-29T16:18:22.325744
5012,4829,59,8,2026-02-01T21:22:22.325744
5013,1066,135,2,2026-02-05T11:03:22.325744
5014,4927,222,9,2026-01-28T03:50:22.325744
5015,3239,233,5,2026-01-28T08:51:22.325744
5016,1802,133,1,2026-01-28T06:31:22.325744
5017,3384,95,3,2026-02-02T18:35:22.325744
5018,2138,142,9,2026-02-04T00:39:22.325744
5019,4589,219,4,2026-02-03T04:33:22.325744
5020,3622,233,7,2026-02-03T06:40:22.325744
5021,1166,110,2,2026-01-27T21:06:22.325744
5022,4010,279,5,2026-02-01T04:17:22.325744
5023,2755,106,8,2026-02-02T16:36:22.325744
5024,4544,82,8,2026-01-29T17:16:22.325744
5025,3186,129,4,2026-02-05T06:19:22.325744
5026,4091,235,9,2026-02-01T04:30:22.325744
5027,1725,282,6,2026-02-04T11:02:22.325744
5028,1168,246,4,2026-01-31T15:38:22.325744
5029,2385,247,6,2026-02-02T11:36:22.325744
5030,4464,85,6,2026-01-28T18:17:22.325744
5031,2913,251,5,2026-02-04T01:38:22.325744
5032,3920,16,4,2026-02-01T21:05:22.325744
5033,2015,74,6,2026-02-01T00:27:22.325744
5034,4010,293,2,2026-01-29T23:42:22.325744
5035,1155,97,8,2026-02-05T22:35:22.325744
5036,2357,31,9,2026-01-31T20:22:22.325744
5037,1733,258,9,2026-02-05T17:27:22.325744
5038,1985,148,5,2026-01-31T16:16:22.325744
5039,1663,20,5,2026-01-29T14:43:22.325744
5040,1747,36,7,2026-01-28T21:53:22.325744
5041,4220,182,4,2026-01-31T12:22:22.325744
5042,4575,28,2,2026-02-03T10:05:22.325744
5043,1022,140,8,2026-02-05T17:08:22.325744
5044,3124,243,4,2026-02-03T13:24:22.325744
5045,2832,103,7,2026-01-29T22:00:22.325744
5046,3462,231,9,2026-01-28T10:15:22.325744
5047,2846,103,7,2026-02-06T09:05:22.325744
5048,3254,298,2,2026-02-02T05:50:22.325744
5049,3626,79,6,2026-02-01T23:21:22.325744
5050,3572,164,10,2026-02-04T18:11:22.325744
5051,4424,287,8,2026-02-02T14:10:22.325744
5052,3528,289,3,2026-02-01T07:20:22.325744
5053,2141,148,9,2026-01-30T21:18:22.325744
5054,3210,167,6,2026-02-02T06:24:22.325744
5055,1529,40,8,2026-02-03T12:42:22.325744
5056,4909,1,8,2026-01-27T14:17:22.325744
5057,4536,32,4,2026-02-06T09:51:22.325744
5058,1761,125,9,2026-02-02T22:15:22.325744
5059,3691,272,4,2026-02-04T12:25:22.325744
5060,2356,264,7,2026-02-03T23:30:22.325744
5061,4644,90,5,2026-02-06T11:22:22.325744
5062,1127,101,7,2026-02-02T16:11:22.325744
5063,1469,73,2,2026-02-04T09:24:22.325744
5064,3221,7,5,2026-02-05T16:15:22.325744
5065,1827,61,10,2026-01-31T07:05:22.325744
5066,2460,283,4,2026-01-27T13:35:22.325744
5067,1602,24,2,2026-01-28T12:12:22.325744
5068,4229,102,10,2026-02-05T14:56:22.325744
5069,2246,275,3,2026-02-01T13:44:22.325744
5070,4579,263,3,2026-02-03T20:14:22.325744
5071,2991,51,9,2026-01-31T04:48:22.325744
5072,3655,218,10,2026-01-31T10:12:22.325744
5073,3583,88,5,2026-02-03T15:54:22.325744
5074,4806,181,1,2026-02-02T11:21:22.325744
5075,4106,279,7,2026-01-28T00:46:22.325744
5076,2144,16,6,2026-01-31T00:37:22.325744
5077,4181,201,2,2026-01-30T16:21:22.325744
5078,4654,120,5,2026-02-03T01:10:22.325744
5079,2085,228,2,2026-02-03T23:36:22.325744
5080,3708,49,2,2026-01-28T00:20:22.325744
5081,3050,281,10,2026-01-28T10:18:22.325744
5082,2680,221,10,2026-02-03T05:38:22.325744
5083,3790,135,7,2026-01-30T01:39:22.325744
5084,3225,219,4,2026-02-01T23:39:22.325744
5085,2476,39,2,2026-02-01T05:26:22.325744
5086,1355,221,5,2026-01-31T01:21:22.325744
5087,4721,225,3,2026-02-04T04:06:22.325744
5088,1657,90,4,2026-02-02T18:34:22.325744
5089,1658,187,3,2026-02-02T04:30:22.325744
5090,4141,244,7,2026-01-28T11:24:22.325744
5091,1175,253,2,2026-01-28T20:38:22.325744
5092,3394,8,6,2026-02-06T07:00:22.325744
5093,1104,176,10,2026-02-02T22:48:22.325744
5094,1424,224,10,2026-02-01T14:46:22.325744
5095,1599,59,1,2026-01-28T18:34:22.325744
5096,3561,59,4,2026-02-01T00:11:22.325744
5097,1186,40,4,2026-02-01T08:10:22.325744
5098,1864,181,2,2026-02-01T13:33:22.325744
5099,4897,43,3,2026-01-30T19:52:22.325744
5100,1059,135,8,2026-01-28T06:54:22.325744
5101,2959,162,2,2026-02-06T05:13:22.325744
5102,4491,88,1,2026-02-06T04:50:22.325744
5103,4771,84,1,2026-02-05T02:00:22.325744
5104,2363,228,4,2026-01-29T19:35:22.325744
5105,3486,147,6,2026-01-30T20:43:22.325744
5106,3475,211,7,2026-01-29T04:34:22.325744
5107,1618,227,3,2026-02-06T01:41:22.325744
5108,2526,124,4,2026-02-03T10:43:22.325744
5109,1770,295,10,2026-02-03T16:59:22.325744
5110,1392,240,1,2026-01-29T05:29:22.325744
5111,1444,30,4,2026-01-30T19:41:22.325744
5112,4844,192,5,2026-01-30T09:42:22.325744
5113,3265,21,6,2026-01-30T15:15:22.325744
5114,3441,138,3,2026-02-06T11:04:22.325744
5115,3342,12,8,2026-02-05T18:30:22.325744
5116,4899,72,3,2026-01-30T07:36:22.325744
5117,3786,234,2,2026-02-01T12:00:22.325744
5118,2404,208,10,2026-02-04T15:33:22.325744
5119,2062,276,1,2026-01-28T07:08:22.325744
5120,2480,48,3,2026-02-02T06:43:22.325744
5121,1029,50,9,2026-02-01T18:17:22.325744
5122,2704,208,2,2026-01-31T04:05:22.325744
5123,2948,216,2,2026-01-28T16:17:22.325744
5124,1219,31,10,2026-02-02T16:58:22.325744
5125,3416,130,8,2026-02-03T22:36:22.325744
5126,3930,75,8,2026-02-05T05:57:22.325744
5127,4667,95,9,2026-02-05T11:56:22.325744
5128,2459,217,8,2026-02-03T07:22:22.325744
5129,2070,39,1,2026-02-04T05:49:22.325744
5130,4021,228,6,2026-02-01T04:24:22.325744
5131,2403,153,8,2026-02-04T01:48:22.325744
5132,1344,26,3,2026-02-03T11:19:22.325744
5133,2553,46,6,2026-02-02T17:55:22.325744
5134,1282,210,7,2026-01-29T10:20:22.325744
5135,1675,196,1,2026-01-31T07:55:22.325744
5136,2653,153,2,2026-02-04T20:12:22.325744
5137,1786,135,8,2026-02-05T18:14:22.325744
5138,2027,88,10,2026-02-01T20:58:22.325744
5139,2558,258,10,2026-02-02T11:25:22.325744
5140,4804,54,3,2026-02-02T18:02:22.325744
5141,2409,238,6,2026-02-01T16:06:22.325744
5142,1945,269,10,2026-01-31T11:15:22.325744
5143,3263,67,8,2026-01-29T03:44:22.325744
5144,1407,112,5,2026-02-02T05:41:22.325744
5145,4030,233,5,2026-02-01T08:38:22.325744
5146,3420,288,1,2026-02-01T08:43:22.325744
5147,4605,46,6,2026-01-28T15:18:22.325744
5148,3113,256,5,2026-02-03T17:20:22.325744
5149,3945,151,3,2026-01-28T05:39:22.325744
5150,1963,284,5,2026-02-04T08:06:22.325744
5151,1624,53,1,2026-02-05T07:13:22.325744
5152,3192,125,9,2026-02-04T18:23:22.325744
5153,2089,117,7,2026-01-29T03:55:22.325744
5154,1014,132,6,2026-02-03T01:30:22.325744
5155,4315,152,6,2026-02-05T02:58:22.325744
5156,3666,185,9,2026-02-05T21:37:22.325744
5157,4293,11,5,2026-02-02T12:15:22.325744
5158,1263,40,8,2026-02-06T07:55:22.325744
5159,4391,148,3,2026-02-01T10:28:22.325744
5160,4561,89,10,2026-02-06T01:59:22.325744
5161,4866,7,4,2026-01-28T03:27:22.325744
5162,3363,184,3,2026-02-02T11:16:22.325744
5163,3337,299,9,2026-01-29T22:28:22.325744
5164,4370,204,4,2026-01-29T00:16:22.325744
5165,2489,144,6,2026-01-30T23:12:22.325744
5166,2342,193,7,2026-01-27T17:26:22.325744
5167,3740,20,9,2026-02-03T16:12:22.325744
5168,1291,13,9,2026-02-01T21:15:22.325744
5169,2794,190,8,2026-01-30T10:22:22.325744
5170,3216,106,6,2026-01-28T04:05:22.325744
5171,2454,60,2,2026-01-31T03:29:22.325744
5172,2019,218,8,2026-01-29T15:16:22.325744
5173,2316,69,5,2026-01-30T00:16:22.325744
5174,1580,226,6,2026-02-03T22:24:22.325744
5175,3328,177,7,2026-02-04T08:38:22.325744
5176,3332,181,10,2026-02-03T21:44:22.325744
5177,3491,294,2,2026-02-03T22:31:22.325744
5178,1679,112,6,2026-01-31T00:05:22.325744
5179,4808,15,8,2026-01-29T13:21:22.325744
5180,4801,30,9,2026-01-30T23:44:22.325744
5181,1660,288,3,2026-02-06T03:13:22.325744
5182,3939,139,2,2026-02-02T17:06:22.325744
5183,2550,58,9,2026-01-28T06:22:22.325744
5184,3562,160,8,2026-01-28T18:42:22.325744
5185,4042,237,9,2026-02-03T18:52:22.325744
5186,2749,227,8,2026-02-05T15:38:22.325744
5187,1148,247,1,2026-02-04T01:50:22.325744
5188,1293,216,9,2026-02-01T17:31:22.325744
5189,3875,104,3,2026-01-28T00:21:22.325744
5190,4051,245,4,2026-02-05T17:03:22.325744
5191,4189,252,3,2026-02-06T04:57:22.325744
5192,2415,114,8,2026-01-31T14:49:22.325744
5193,2853,213,8,2026-01-29T02:59:22.325744
5194,4063,268,7,2026-02-05T22:51:22.325744
5195,2177,80,3,2026-01-30T22:58:22.325744
5196,3159,208,6,2026-02-02T00:35:22.325744
5197,3655,297,6,2026-02-02T22:01:22.325744
5198,2566,285,6,2026-01-31T09:56:22.325744
5199,1377,283,1,2026-02-05T10:52:22.325744
5200,3087,109,10,2026-02-04T09:49:22.325744
5201,4151,62,6,2026-02-06T04:46:22.325744
5202,4131,174,10,2026-02-05T10:13:22.325744
5203,2706,72,2,2026-01-28T09:18:22.325744
5204,1975,197,2,2026-02-03T20:47:22.325744
5205,1923,266,7,2026-01-28T09:43:22.325744
5206,4703,19,7,2026-02-05T01:14:22.325744
5207,3882,274,4,2026-01-27T14:34:22.325744
5208,4069,114,6,2026-02-03T18:00:22.325744
5209,4075,271,8,2026-01-28T02:12:22.325744
5210,1737,38,1,2026-01-29T04:47:22.325744
5211,1331,146,4,2026-02-02T11:36:22.325744
5212,1402,216,4,2026-01-28T09:38:22.325744
5213,1468,140,7,2026-02-03T03:19:22.325744
5214,3678,122,2,2026-02-02T05:54:22.325744
5215,4010,129,3,2026-02-03T03:57:22.325744
5216,1670,234,3,2026-02-01T07:42:22.325744
5217,2127,109,1,2026-01-28T15:54:22.325744
5218,2545,52,7,2026-02-05T22:15:22.325744
5219,4210,49,2,2026-02-05T13:43:22.325744
5220,2779,49,4,2026-02-03T02:13:22.325744
5221,2156,223,8,2026-01-30T08:49:22.325744
5222,3334,206,3,2026-02-06T01:17:22.325744
5223,1784,117,5,2026-02-01T04:46:22.325744
5224,1862,17,1,2026-01-28T03:24:22.325744
5225,2684,176,7,2026-01-29T00:03:22.325744
5226,1657,146,5,2026-01-28T15:20:22.325744
5227,1827,246,3,2026-02-03T05:23:22.325744
5228,3912,122,7,2026-01-30T19:30:22.325744
5229,4537,165,9,2026-02-03T20:22:22.325744
5230,1082,28,9,2026-01-28T15:23:22.325744
5231,3418,9,3,2026-01-29T18:29:22.325744
5232,4318,73,9,2026-02-04T23:08:22.325744
5233,1134,160,6,2026-01-28T14:45:22.325744
5234,3815,123,1,2026-02-06T01:24:22.325744
5235,2108,46,7,2026-01-29T23:41:22.325744
5236,2162,183,7,2026-02-03T23:31:22.325744
5237,1848,32,3,2026-01-31T00:37:22.325744
5238,4416,163,6,2026-02-06T01:57:22.325744
5239,4479,42,10,2026-01-28T08:26:22.325744
5240,3774,222,4,2026-02-01T08:45:22.325744
5241,3947,227,6,2026-01-27T19:24:22.325744
5242,3717,105,5,2026-02-02T17:30:22.325744
5243,3985,164,9,2026-02-06T07:21:22.325744
5244,1357,169,5,2026-02-04T18:08:22.325744
5245,2966,43,10,2026-02-04T17:51:22.325744
5246,3248,144,6,2026-01-29T20:13:22.325744
5247,2411,195,5,2026-02-02T22:17:22.325744
5248,4240,156,7,2026-02-05T02:23:22.325744
5249,4707,149,10,2026-01-31T06:05:22.325744
5250,1826,220,7,2026-02-06T03:37:22.325744
5251,2347,216,1,2026-01-31T19:59:22.325744
5252,4385,131,2,2026-01-29T01:20:22.325744
5253,4518,49,4,2026-02-05T19:04:22.325744
5254,4397,236,9,2026-01-29T21:53:22.325744
5255,4031,265,9,2026-01-27T17:26:22.325744
5256,2628,139,1,2026-01-31T13:44:22.325744
5257,4934,182,4,2026-01-29T10:46:22.325744
5258,3889,209,1,2026-02-01T15:59:22.325744
5259,4882,101,10,2026-01-29T18:07:22.325744
5260,3799,93,5,2026-02-05T17:41:22.325744
5261,1548,236,4,2026-01-29T08:41:22.325744
5262,1179,210,3,2026-02-02T04:56:22.325744
5263,2453,151,1,2026-02-03T16:41:22.325744
5264,4662,93,7,2026-01-29T17:42:22.325744
5265,2217,258,5,2026-01-30T03:47:22.325744
5266,4558,261,9,2026-02-06T09:58:22.325744
5267,1502,86,7,2026-01-29T11:05:22.325744
5268,3637,260,6,2026-01-28T17:14:22.325744
5269,2462,87,5,2026-01-29T13:30:22.325744
5270,1810,219,5,2026-02-03T03:32:22.325744
5271,3916,282,5,2026-02-02T16:29:22.325744
5272,4564,26,3,2026-02-05T18:17:22.325744
5273,3604,262,10,2026-02-05T14:58:22.325744
5274,3672,196,7,2026-01-27T21:11:22.325744
5275,3889,90,1,2026-01-28T06:29:22.325744
